Path,validation_adam,dataset_name,SequenceType,validation_giovanna,validation_joanes,validation_pboehmsturm,validation_Susanne
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-57_ses-01_acq-2_t2w_525.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-57_ses-02_acq-1_t1w_526.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-57_ses-02_acq-1_t2w_527.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-57_ses-02_acq-2_t1w_528.png,False,94_r_Fr,anat,False,False,True,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-57_ses-02_acq-3_t1w_529.png,True,94_r_Fr,anat,False,False,True,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-57_ses-02_acq-4_t1w_530.png,True,94_r_Fr,anat,False,False,True,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-57_ses-02_acq-5_t1w_531.png,True,94_r_Fr,anat,False,False,True,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-57_ses-02_acq-6_t1w_532.png,True,94_r_Fr,anat,False,False,True,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-57_ses-02_acq-7_t1w_533.png,True,94_r_Fr,anat,False,False,True,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-57_ses-02_acq-8_t1w_534.png,True,94_r_Fr,anat,False,False,True,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-58_ses-01_acq-1_t2w_535.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-58_ses-01_acq-2_t2w_536.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-58_ses-02_acq-1_t1w_537.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-58_ses-02_acq-1_t2w_538.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-58_ses-02_acq-2_t1w_539.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-58_ses-02_acq-3_t1w_540.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-58_ses-02_acq-4_t1w_541.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-58_ses-02_acq-5_t1w_542.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-58_ses-02_acq-6_t1w_543.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-58_ses-02_acq-7_t1w_544.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-58_ses-02_acq-8_t1w_545.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-59_ses-01_acq-1_t2w_546.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-59_ses-01_acq-2_t2w_547.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-59_ses-02_acq-1_t1w_548.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-59_ses-02_acq-1_t2w_549.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-59_ses-02_acq-2_t1w_550.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-59_ses-02_acq-3_t1w_551.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-59_ses-02_acq-4_t1w_552.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-59_ses-02_acq-5_t1w_553.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-59_ses-02_acq-6_t1w_554.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-59_ses-02_acq-7_t1w_555.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-59_ses-02_acq-8_t1w_556.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-60_ses-01_acq-1_t2w_557.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-60_ses-01_acq-2_t2w_558.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-60_ses-02_acq-1_t1w_559.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-60_ses-02_acq-1_t2w_560.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-60_ses-02_acq-2_t1w_561.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-60_ses-02_acq-3_t1w_562.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-60_ses-02_acq-4_t1w_563.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-60_ses-02_acq-5_t1w_564.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-60_ses-02_acq-6_t1w_565.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-60_ses-02_acq-7_t1w_566.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-60_ses-02_acq-8_t1w_567.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-61_ses-01_acq-1_t2w_568.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-61_ses-01_acq-2_t2w_569.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-61_ses-02_acq-1_t1w_570.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-61_ses-02_acq-1_t2w_571.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-61_ses-02_acq-2_t1w_572.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-61_ses-02_acq-3_t1w_573.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-61_ses-02_acq-4_t1w_574.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-61_ses-02_acq-5_t1w_575.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-61_ses-02_acq-6_t1w_576.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-61_ses-02_acq-7_t1w_577.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-61_ses-02_acq-8_t1w_578.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-62_ses-01_acq-1_t2w_579.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-62_ses-01_acq-2_t2w_580.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-62_ses-02_acq-1_t1w_581.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-62_ses-02_acq-1_t2w_582.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-62_ses-02_acq-2_t1w_583.png,False,94_r_Fr,anat,False,False,True,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-62_ses-02_acq-3_t1w_584.png,True,94_r_Fr,anat,False,False,True,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-62_ses-02_acq-4_t1w_585.png,True,94_r_Fr,anat,False,False,True,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-62_ses-02_acq-5_t1w_586.png,True,94_r_Fr,anat,False,False,True,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-62_ses-02_acq-6_t1w_587.png,True,94_r_Fr,anat,False,False,True,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-62_ses-02_acq-7_t1w_588.png,True,94_r_Fr,anat,False,False,True,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-62_ses-02_acq-8_t1w_589.png,True,94_r_Fr,anat,False,False,True,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-63_ses-01_acq-1_t2w_590.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-63_ses-01_acq-2_t2w_591.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-63_ses-02_acq-1_t1w_592.png,False,94_r_Fr,anat,False,False,True,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-63_ses-02_acq-1_t2w_593.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-63_ses-02_acq-2_t1w_594.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-63_ses-02_acq-3_t1w_595.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-63_ses-02_acq-4_t1w_596.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-63_ses-02_acq-5_t1w_597.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-63_ses-02_acq-6_t1w_598.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-63_ses-02_acq-7_t1w_599.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-63_ses-02_acq-8_t1w_600.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-64_ses-01_acq-1_t2w_601.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-64_ses-01_acq-2_t2w_602.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-64_ses-02_acq-1_t1w_603.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-64_ses-02_acq-1_t2w_604.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-64_ses-02_acq-2_t1w_605.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-64_ses-02_acq-3_t1w_606.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-64_ses-02_acq-4_t1w_607.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-64_ses-02_acq-5_t1w_608.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-64_ses-02_acq-6_t1w_609.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-64_ses-02_acq-7_t1w_610.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-64_ses-02_acq-8_t1w_611.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-65_ses-01_acq-1_t2w_612.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-65_ses-01_acq-2_t2w_613.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-65_ses-02_acq-1_t1w_614.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-65_ses-02_acq-1_t2w_615.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-65_ses-02_acq-2_t1w_616.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-65_ses-02_acq-3_t1w_617.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-65_ses-02_acq-4_t1w_618.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-65_ses-02_acq-5_t1w_619.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-65_ses-02_acq-6_t1w_620.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-65_ses-02_acq-7_t1w_621.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-65_ses-02_acq-8_t1w_622.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-66_ses-01_acq-1_t2w_623.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-66_ses-01_acq-2_t2w_624.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-66_ses-02_acq-1_t1w_625.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-66_ses-02_acq-1_t2w_626.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-66_ses-02_acq-2_t1w_627.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-66_ses-02_acq-3_t1w_628.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-66_ses-02_acq-4_t1w_629.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-66_ses-02_acq-5_t1w_630.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-66_ses-02_acq-6_t1w_631.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-66_ses-02_acq-7_t1w_632.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-66_ses-02_acq-8_t1w_633.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-67_ses-01_acq-1_t2w_634.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-67_ses-01_acq-2_t2w_635.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-67_ses-02_acq-1_t1w_636.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-67_ses-02_acq-1_t2w_637.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-67_ses-02_acq-2_t1w_638.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-67_ses-02_acq-3_t1w_639.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-67_ses-02_acq-4_t1w_640.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-67_ses-02_acq-5_t1w_641.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-67_ses-02_acq-6_t1w_642.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-67_ses-02_acq-7_t1w_643.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-67_ses-02_acq-8_t1w_644.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-68_ses-01_acq-1_t2w_645.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-68_ses-01_acq-2_t2w_646.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-68_ses-02_acq-1_t1w_647.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-68_ses-02_acq-1_t2w_648.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-68_ses-02_acq-2_t1w_649.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-68_ses-02_acq-3_t1w_650.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-68_ses-02_acq-4_t1w_651.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-68_ses-02_acq-5_t1w_652.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-68_ses-02_acq-6_t1w_653.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-68_ses-02_acq-7_t1w_654.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-68_ses-02_acq-8_t1w_655.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-69_ses-01_acq-1_t2w_656.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-69_ses-01_acq-2_t2w_657.png,False,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-69_ses-02_acq-1_t1w_658.png,True,94_r_Fr,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-69_ses-02_acq-1_t2w_659.png,False,94_r_Fr,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection\anat_anat_sub-69_ses-02_acq-2_t1w_660.png,True,94_r_Fr,anat,False,False,False,True
